transaction_id,merchant_id,customer_id,amount,currency,status,payment_method,fee,risk_flag,created_at
TXN_0018801,M0198,CUST_014727,14795.79,INR,SUCCESS,UPI,221.94,False,2026-07-22 11:00:13
TXN_0018802,M0198,CUST_014727,39328.68,INR,SUCCESS,EMI,865.23,False,2026-06-30 08:32:56
TXN_0018803,M0198,CUST_008108,42251.87,INR,SUCCESS,CREDIT_CARD,929.54,False,2026-07-09 07:18:06
TXN_0018804,M0199,CUST_000998,89.78,INR,SUCCESS,DEBIT_CARD,1.98,False,2026-07-18 11:21:54
TXN_0018805,M0199,CUST_005034,131.62,INR,SUCCESS,UPI,1.97,False,2026-07-04 19:13:17
TXN_0018806,M0199,CUST_000322,70.68,INR,SUCCESS,CREDIT_CARD,1.55,False,2026-06-24 03:23:18
TXN_0018807,M0199,CUST_001751,201.25,INR,SUCCESS,UPI,3.02,False,2026-06-25 20:02:03
TXN_0018808,M0199,CUST_000998,289.41,INR,SUCCESS,UPI,4.34,False,2026-07-18 15:43:23
TXN_0018809,M0199,CUST_011435,101.14,INR,SUCCESS,CREDIT_CARD,2.23,False,2026-07-10 15:38:35
TXN_0018810,M0199,CUST_011435,65.28,INR,SUCCESS,UPI,0.98,False,2026-07-09 05:25:06
TXN_0018811,M0199,CUST_000322,207.24,INR,SUCCESS,WALLET,4.56,False,2026-07-27 23:55:55
TXN_0018812,M0199,CUST_000998,113.43,INR,SUCCESS,CREDIT_CARD,2.5,False,2026-08-05 18:26:41
TXN_0018813,M0199,CUST_013121,101.39,INR,SUCCESS,DEBIT_CARD,2.23,False,2026-08-12 20:54:35
TXN_0018814,M0199,CUST_011435,129.62,INR,SUCCESS,UPI,1.94,False,2026-06-09 15:36:43
TXN_0018815,M0199,CUST_000069,79.05,INR,SUCCESS,DEBIT_CARD,1.74,False,2026-08-13 22:32:19
TXN_0018816,M0199,CUST_001361,170.1,INR,SUCCESS,UPI,2.55,False,2026-08-15 19:49:38
TXN_0018817,M0199,CUST_007333,77.51,INR,SUCCESS,CREDIT_CARD,1.71,False,2026-08-08 10:45:44
TXN_0018818,M0199,CUST_006864,80.36,INR,SUCCESS,DEBIT_CARD,1.77,False,2026-08-11 09:33:27
TXN_0018819,M0199,CUST_003153,79.87,INR,SUCCESS,CREDIT_CARD,1.76,False,2026-07-16 10:06:23
TXN_0018820,M0199,CUST_000998,147.42,INR,SUCCESS,UPI,2.21,False,2026-06-12 23:27:18
TXN_0018821,M0199,CUST_007333,60.54,INR,SUCCESS,UPI,0.91,False,2026-06-17 07:25:40
TXN_0018822,M0199,CUST_003153,350.44,INR,REFUNDED,DEBIT_CARD,7.71,False,2026-06-30 19:39:39
TXN_0018823,M0199,CUST_001575,115.64,INR,SUCCESS,CREDIT_CARD,2.54,False,2026-08-27 12:29:17
TXN_0018824,M0199,CUST_001575,52.84,INR,SUCCESS,CREDIT_CARD,1.16,False,2026-08-06 04:34:39
TXN_0018825,M0199,CUST_005009,84.96,INR,SUCCESS,CREDIT_CARD,1.87,False,2026-08-03 02:42:30
TXN_0018826,M0199,CUST_000069,179.28,INR,SUCCESS,DEBIT_CARD,3.94,False,2026-07-31 22:57:03
TXN_0018827,M0199,CUST_010673,251.19,INR,SUCCESS,UPI,3.77,False,2026-07-01 03:32:12
TXN_0018828,M0199,CUST_001751,147.36,INR,SUCCESS,DEBIT_CARD,3.24,False,2026-07-07 03:42:35
TXN_0018829,M0199,CUST_009708,142.31,INR,SUCCESS,DEBIT_CARD,3.13,False,2026-08-21 00:09:03
TXN_0018830,M0199,CUST_014496,68.78,INR,SUCCESS,UPI,1.03,False,2026-08-23 21:16:37
TXN_0018831,M0199,CUST_007333,267.59,INR,SUCCESS,UPI,4.01,False,2026-08-26 05:10:31
TXN_0018832,M0199,CUST_011217,175.85,INR,SUCCESS,NET_BANKING,3.87,False,2026-07-18 08:42:01
TXN_0018833,M0199,CUST_004556,158.22,INR,SUCCESS,DEBIT_CARD,3.48,False,2026-07-17 03:20:14
TXN_0018834,M0199,CUST_000292,137.98,INR,SUCCESS,EMI,3.04,False,2026-08-23 08:20:51
TXN_0018835,M0199,CUST_002973,173.89,INR,SUCCESS,CREDIT_CARD,3.83,False,2026-06-22 07:33:31
TXN_0018836,M0199,CUST_000069,95.53,INR,SUCCESS,UPI,1.43,False,2026-07-31 15:52:01
TXN_0018837,M0199,CUST_000998,208.97,INR,SUCCESS,UPI,3.13,False,2026-08-24 16:54:55
TXN_0018838,M0199,CUST_009708,196.57,INR,SUCCESS,DEBIT_CARD,4.32,False,2026-08-10 19:16:34
TXN_0018839,M0199,CUST_001575,131.01,INR,SUCCESS,CREDIT_CARD,2.88,False,2026-08-13 16:30:00
TXN_0018840,M0199,CUST_006204,121.15,INR,SUCCESS,UPI,1.82,False,2026-07-03 10:10:58
TXN_0018841,M0199,CUST_002973,51.84,INR,SUCCESS,UPI,0.78,False,2026-06-29 14:53:05
TXN_0018842,M0199,CUST_000322,62.8,INR,SUCCESS,UPI,0.94,False,2026-06-28 07:12:55
TXN_0018843,M0199,CUST_005793,175.05,INR,SUCCESS,UPI,2.63,False,2026-06-05 00:17:44
TXN_0018844,M0199,CUST_006204,205.74,INR,SUCCESS,NET_BANKING,4.53,False,2026-08-17 05:14:08
TXN_0018845,M0199,CUST_014496,221.63,INR,SUCCESS,NET_BANKING,4.88,False,2026-06-09 06:23:10
TXN_0018846,M0199,CUST_002973,74.68,INR,SUCCESS,DEBIT_CARD,1.64,False,2026-07-12 18:20:59
TXN_0018847,M0199,CUST_011435,384.34,INR,SUCCESS,UPI,5.77,False,2026-07-23 20:45:15
TXN_0018848,M0199,CUST_000998,214.78,INR,SUCCESS,UPI,3.22,False,2026-08-03 01:32:06
TXN_0018849,M0199,CUST_000998,105.79,INR,SUCCESS,UPI,1.59,False,2026-06-10 08:43:29
TXN_0018850,M0199,CUST_005009,147.37,INR,SUCCESS,UPI,2.21,False,2026-08-14 09:48:03
TXN_0018851,M0199,CUST_000069,63.79,INR,SUCCESS,UPI,0.96,False,2026-07-29 13:17:33
TXN_0018852,M0199,CUST_013121,103.74,INR,SUCCESS,EMI,2.28,False,2026-06-01 18:54:30
TXN_0018853,M0199,CUST_006864,174.46,INR,SUCCESS,DEBIT_CARD,3.84,False,2026-06-03 02:33:09
TXN_0018854,M0199,CUST_011217,140.85,INR,SUCCESS,UPI,2.11,False,2026-08-06 04:17:28
TXN_0018855,M0199,CUST_000292,300.03,INR,SUCCESS,UPI,4.5,False,2026-06-04 02:15:59
TXN_0018856,M0199,CUST_011435,70.37,INR,SUCCESS,UPI,1.06,False,2026-06-19 07:33:57
TXN_0018857,M0199,CUST_005034,129.9,INR,SUCCESS,DEBIT_CARD,2.86,False,2026-07-17 00:37:19
TXN_0018858,M0199,CUST_001751,82.1,INR,SUCCESS,CREDIT_CARD,1.81,False,2026-08-06 04:33:55
TXN_0018859,M0199,CUST_000069,273.21,INR,SUCCESS,CREDIT_CARD,6.01,False,2026-07-22 01:10:23
TXN_0018860,M0199,CUST_005034,154.3,INR,FAILED,NET_BANKING,3.39,False,2026-06-05 03:23:24
TXN_0018861,M0199,CUST_000322,137.45,INR,SUCCESS,UPI,2.06,False,2026-06-25 02:26:07
TXN_0018862,M0199,CUST_000322,128.97,INR,SUCCESS,UPI,1.93,False,2026-08-24 21:50:56
TXN_0018863,M0199,CUST_001361,92.28,INR,SUCCESS,UPI,1.38,False,2026-07-03 14:58:05
TXN_0018864,M0199,CUST_009708,234.81,INR,SUCCESS,UPI,3.52,False,2026-06-21 15:01:48
TXN_0018865,M0199,CUST_014496,147.86,INR,REFUNDED,CREDIT_CARD,3.25,False,2026-08-23 00:48:37
TXN_0018866,M0200,CUST_012709,662.28,INR,FAILED,CREDIT_CARD,14.57,False,2026-07-20 18:04:31
TXN_0018867,M0200,CUST_002838,1303.97,INR,SUCCESS,UPI,19.56,False,2026-07-25 01:57:49
TXN_0018868,M0200,CUST_011020,792.91,INR,SUCCESS,UPI,11.89,False,2026-07-16 10:45:02
TXN_0018869,M0200,CUST_003832,630.81,INR,FAILED,DEBIT_CARD,13.88,False,2026-07-10 01:04:22
TXN_0018870,M0200,CUST_011582,630.97,INR,SUCCESS,CREDIT_CARD,13.88,False,2026-07-24 17:32:26
TXN_0018871,M0201,CUST_008075,1543.16,INR,SUCCESS,DEBIT_CARD,33.95,False,2026-07-26 14:40:18
TXN_0018872,M0201,CUST_010810,629.78,INR,SUCCESS,CREDIT_CARD,13.86,False,2026-06-10 22:44:23
TXN_0018873,M0201,CUST_005494,755.65,INR,SUCCESS,CREDIT_CARD,16.62,False,2026-07-16 16:50:54
TXN_0018874,M0201,CUST_007204,1118.58,INR,SUCCESS,DEBIT_CARD,24.61,False,2026-07-03 13:48:05
TXN_0018875,M0201,CUST_013323,1219.04,INR,SUCCESS,UPI,18.29,False,2026-08-24 19:25:58
TXN_0018876,M0201,CUST_003164,823.03,INR,SUCCESS,UPI,12.35,False,2026-06-14 14:18:34
TXN_0018877,M0201,CUST_001085,1025.16,INR,SUCCESS,CREDIT_CARD,22.55,False,2026-06-25 10:34:13
TXN_0018878,M0201,CUST_004349,861.23,INR,SUCCESS,UPI,12.92,False,2026-06-28 08:41:53
TXN_0018879,M0201,CUST_005494,1324.04,INR,SUCCESS,UPI,19.86,False,2026-07-05 02:16:20
TXN_0018880,M0201,CUST_006405,868.14,INR,SUCCESS,EMI,19.1,False,2026-07-22 01:57:20
TXN_0018881,M0201,CUST_005345,838.82,INR,SUCCESS,UPI,12.58,False,2026-05-31 10:16:40
TXN_0018882,M0201,CUST_003254,1448.66,INR,SUCCESS,UPI,21.73,False,2026-06-27 04:29:33
TXN_0018883,M0201,CUST_005494,1019.37,INR,SUCCESS,UPI,15.29,False,2026-07-27 19:02:26
TXN_0018884,M0201,CUST_001085,1252.71,INR,SUCCESS,CREDIT_CARD,27.56,False,2026-07-24 11:47:48
TXN_0018885,M0201,CUST_004475,2854.57,INR,SUCCESS,NET_BANKING,62.8,False,2026-05-31 04:17:08
TXN_0018886,M0201,CUST_008075,379.55,INR,SUCCESS,UPI,5.69,False,2026-08-11 05:48:29
TXN_0018887,M0201,CUST_003254,584.03,INR,SUCCESS,CREDIT_CARD,12.85,False,2026-08-19 22:48:59
TXN_0018888,M0201,CUST_010864,610.83,INR,SUCCESS,UPI,9.16,False,2026-08-25 22:09:04
TXN_0018889,M0201,CUST_005345,631.57,INR,SUCCESS,DEBIT_CARD,13.89,False,2026-06-24 10:39:49
TXN_0018890,M0201,CUST_010864,1759.4,INR,SUCCESS,CREDIT_CARD,38.71,False,2026-07-28 09:22:42
TXN_0018891,M0201,CUST_002043,279.25,INR,SUCCESS,DEBIT_CARD,6.14,False,2026-07-17 07:05:05
TXN_0018892,M0201,CUST_014230,1151.79,INR,SUCCESS,DEBIT_CARD,25.34,False,2026-06-01 08:29:34
TXN_0018893,M0201,CUST_003673,465.26,INR,SUCCESS,NET_BANKING,10.24,False,2026-06-11 04:34:21
TXN_0018894,M0201,CUST_006567,938.07,INR,SUCCESS,EMI,20.64,False,2026-08-08 05:15:44
TXN_0018895,M0201,CUST_014220,1042.16,INR,SUCCESS,CREDIT_CARD,22.93,False,2026-06-26 22:35:52
TXN_0018896,M0201,CUST_014230,1394.3,INR,SUCCESS,CREDIT_CARD,30.67,False,2026-06-20 16:31:41
TXN_0018897,M0201,CUST_012722,822.9,INR,SUCCESS,UPI,12.34,False,2026-06-01 15:03:19
TXN_0018898,M0201,CUST_011205,857.84,INR,SUCCESS,UPI,12.87,False,2026-08-16 12:52:01
TXN_0018899,M0201,CUST_012722,368.72,INR,FAILED,CREDIT_CARD,8.11,False,2026-06-25 13:55:31
TXN_0018900,M0201,CUST_006409,2587.34,INR,SUCCESS,CREDIT_CARD,56.92,False,2026-06-12 01:15:17
TXN_0018901,M0201,CUST_000066,1064.45,INR,SUCCESS,UPI,15.97,False,2026-07-21 16:05:03
TXN_0018902,M0201,CUST_006409,1129.78,INR,SUCCESS,UPI,16.95,False,2026-06-24 22:19:27
TXN_0018903,M0201,CUST_006567,1502.95,INR,SUCCESS,CREDIT_CARD,33.06,False,2026-06-24 18:14:51
TXN_0018904,M0201,CUST_001085,899.62,INR,SUCCESS,UPI,13.49,False,2026-08-01 18:02:40
TXN_0018905,M0201,CUST_004349,1122.21,INR,SUCCESS,CREDIT_CARD,24.69,False,2026-07-12 21:08:32
TXN_0018906,M0201,CUST_001942,1279.5,INR,SUCCESS,CREDIT_CARD,28.15,False,2026-06-04 02:49:44
TXN_0018907,M0201,CUST_005345,477.56,INR,SUCCESS,NET_BANKING,10.51,False,2026-08-12 09:57:42
TXN_0018908,M0201,CUST_012722,1177.45,INR,FAILED,UPI,17.66,False,2026-07-23 23:27:02
TXN_0018909,M0201,CUST_007349,2359.36,INR,SUCCESS,UPI,35.39,False,2026-07-29 15:18:36
TXN_0018910,M0201,CUST_011205,2035.29,INR,SUCCESS,UPI,30.53,False,2026-08-18 05:55:56
TXN_0018911,M0201,CUST_001942,1847.8,INR,SUCCESS,UPI,27.72,False,2026-08-01 17:13:53
TXN_0018912,M0201,CUST_003399,2190.88,INR,SUCCESS,UPI,32.86,False,2026-07-21 01:02:46
TXN_0018913,M0201,CUST_003254,526.11,INR,FAILED,DEBIT_CARD,11.57,False,2026-06-05 02:34:07
TXN_0018914,M0201,CUST_011465,732.25,INR,SUCCESS,CREDIT_CARD,16.11,False,2026-08-21 09:48:38
TXN_0018915,M0201,CUST_004475,615.34,INR,SUCCESS,CREDIT_CARD,13.54,False,2026-08-11 08:40:35
TXN_0018916,M0201,CUST_008075,4469.9,INR,SUCCESS,CREDIT_CARD,98.34,False,2026-06-16 22:06:33
TXN_0018917,M0201,CUST_006405,1034.93,INR,SUCCESS,CREDIT_CARD,22.77,False,2026-08-21 13:19:58
TXN_0018918,M0201,CUST_008075,490.73,INR,FAILED,NET_BANKING,10.8,False,2026-08-17 21:37:22
TXN_0018919,M0201,CUST_013323,564.86,INR,SUCCESS,DEBIT_CARD,12.43,False,2026-08-20 01:18:26
TXN_0018920,M0201,CUST_001942,973.13,INR,SUCCESS,UPI,14.6,False,2026-06-05 06:18:14
TXN_0018921,M0201,CUST_008682,502.2,INR,SUCCESS,UPI,7.53,False,2026-07-08 22:45:14
TXN_0018922,M0201,CUST_007349,2150.01,INR,SUCCESS,UPI,32.25,False,2026-08-16 12:37:49
TXN_0018923,M0201,CUST_011205,1323.52,INR,SUCCESS,DEBIT_CARD,29.12,False,2026-07-28 17:56:47
TXN_0018924,M0201,CUST_003673,1067.64,INR,SUCCESS,UPI,16.01,False,2026-07-15 17:44:55
TXN_0018925,M0201,CUST_001407,577.21,INR,FAILED,CREDIT_CARD,12.7,False,2026-07-20 06:25:44
TXN_0018926,M0201,CUST_002168,511.76,INR,SUCCESS,UPI,7.68,False,2026-06-01 15:41:26
TXN_0018927,M0201,CUST_008682,1085.12,INR,SUCCESS,UPI,16.28,False,2026-06-28 01:31:48
TXN_0018928,M0201,CUST_005345,986.51,INR,SUCCESS,UPI,14.8,False,2026-07-23 18:00:53
TXN_0018929,M0201,CUST_007204,520.51,INR,SUCCESS,EMI,11.45,False,2026-07-28 06:13:30
TXN_0018930,M0201,CUST_007349,905.14,INR,SUCCESS,UPI,13.58,False,2026-06-08 17:28:04
TXN_0018931,M0201,CUST_003164,906.19,INR,SUCCESS,DEBIT_CARD,19.94,False,2026-08-07 03:30:08
TXN_0018932,M0201,CUST_005345,1292.65,INR,SUCCESS,DEBIT_CARD,28.44,False,2026-07-08 11:40:44
TXN_0018933,M0201,CUST_010810,2392.75,INR,SUCCESS,UPI,35.89,False,2026-08-16 08:15:05
TXN_0018934,M0201,CUST_003399,363.77,INR,SUCCESS,UPI,5.46,False,2026-06-21 00:49:05
TXN_0018935,M0201,CUST_012722,1329.89,INR,SUCCESS,DEBIT_CARD,29.26,False,2026-06-24 22:57:11
TXN_0018936,M0201,CUST_001407,677.83,INR,SUCCESS,CREDIT_CARD,14.91,False,2026-06-23 01:54:16
TXN_0018937,M0201,CUST_001085,1121.04,INR,SUCCESS,UPI,16.82,False,2026-08-09 11:27:10
TXN_0018938,M0201,CUST_008732,983.52,INR,SUCCESS,WALLET,21.64,False,2026-07-24 01:44:04
TXN_0018939,M0201,CUST_007068,1161.4,INR,SUCCESS,UPI,17.42,False,2026-06-30 02:25:15
TXN_0018940,M0201,CUST_011465,530.03,INR,SUCCESS,UPI,7.95,False,2026-07-01 17:36:11
TXN_0018941,M0201,CUST_011205,1434.61,INR,SUCCESS,UPI,21.52,False,2026-06-05 17:42:10
TXN_0018942,M0201,CUST_007877,944.55,INR,SUCCESS,CREDIT_CARD,20.78,False,2026-07-31 11:04:24
TXN_0018943,M0201,CUST_013765,1734.72,INR,SUCCESS,UPI,26.02,False,2026-07-31 23:23:57
TXN_0018944,M0201,CUST_011205,1898.69,INR,SUCCESS,DEBIT_CARD,41.77,False,2026-08-12 18:07:27
TXN_0018945,M0201,CUST_011205,1031.63,INR,SUCCESS,UPI,15.47,False,2026-05-31 09:45:16
TXN_0018946,M0201,CUST_001085,1447.76,INR,SUCCESS,UPI,21.72,False,2026-08-18 04:46:46
TXN_0018947,M0201,CUST_008682,1392.48,INR,SUCCESS,DEBIT_CARD,30.63,False,2026-07-25 07:50:41
TXN_0018948,M0201,CUST_004475,1693.81,INR,FAILED,DEBIT_CARD,37.26,False,2026-07-02 02:04:52
TXN_0018949,M0201,CUST_002043,1639.53,INR,SUCCESS,UPI,24.59,False,2026-07-13 07:46:39
TXN_0018950,M0201,CUST_006405,549.24,INR,SUCCESS,CREDIT_CARD,12.08,False,2026-08-09 07:38:57
TXN_0018951,M0201,CUST_002043,1051.03,INR,SUCCESS,CREDIT_CARD,23.12,False,2026-06-16 01:34:56
TXN_0018952,M0201,CUST_008732,496.49,INR,SUCCESS,CREDIT_CARD,10.92,False,2026-07-21 14:42:17
TXN_0018953,M0201,CUST_005494,733.23,INR,SUCCESS,CREDIT_CARD,16.13,False,2026-06-05 03:05:13
TXN_0018954,M0201,CUST_013013,746.74,INR,SUCCESS,DEBIT_CARD,16.43,False,2026-07-29 11:51:03
TXN_0018955,M0201,CUST_003673,1206.67,INR,SUCCESS,DEBIT_CARD,26.55,False,2026-08-16 14:51:53
TXN_0018956,M0201,CUST_003254,836.1,INR,SUCCESS,DEBIT_CARD,18.39,False,2026-06-21 20:49:00
TXN_0018957,M0201,CUST_014230,863.06,INR,SUCCESS,UPI,12.95,False,2026-07-01 14:55:53
TXN_0018958,M0201,CUST_002168,1453.8,INR,SUCCESS,UPI,21.81,False,2026-08-14 12:05:23
TXN_0018959,M0201,CUST_003399,1377.55,INR,SUCCESS,UPI,20.66,False,2026-08-06 18:50:28
TXN_0018960,M0201,CUST_013765,1049.96,INR,SUCCESS,DEBIT_CARD,23.1,False,2026-08-04 16:15:53
TXN_0018961,M0201,CUST_004475,1299.13,INR,SUCCESS,UPI,19.49,False,2026-08-12 15:52:43
TXN_0018962,M0201,CUST_007877,1240.16,INR,FAILED,UPI,18.6,False,2026-08-12 05:50:01
TXN_0018963,M0201,CUST_004475,2245.1,INR,SUCCESS,NET_BANKING,49.39,False,2026-06-06 16:03:16
TXN_0018964,M0201,CUST_014220,844.18,INR,SUCCESS,UPI,12.66,False,2026-06-29 03:12:51
TXN_0018965,M0201,CUST_007349,661.12,INR,SUCCESS,UPI,9.92,False,2026-07-17 02:09:22
TXN_0018966,M0201,CUST_010864,1016.45,INR,SUCCESS,NET_BANKING,22.36,False,2026-07-04 00:17:43
TXN_0018967,M0201,CUST_001465,604.65,INR,FAILED,UPI,9.07,False,2026-08-11 13:05:22
TXN_0018968,M0201,CUST_007349,785.83,INR,SUCCESS,NET_BANKING,17.29,False,2026-06-26 22:50:39
TXN_0018969,M0201,CUST_010864,1135.55,INR,SUCCESS,UPI,17.03,False,2026-06-18 13:57:11
TXN_0018970,M0201,CUST_013013,738.05,INR,SUCCESS,UPI,11.07,False,2026-08-15 04:00:33
TXN_0018971,M0201,CUST_003164,836.88,INR,SUCCESS,UPI,12.55,False,2026-06-23 16:12:58
TXN_0018972,M0201,CUST_014220,820.15,INR,SUCCESS,NET_BANKING,18.04,False,2026-06-25 00:02:42
TXN_0018973,M0201,CUST_004475,763.07,INR,SUCCESS,DEBIT_CARD,16.79,False,2026-07-03 11:18:51
TXN_0018974,M0201,CUST_013323,566.18,INR,SUCCESS,UPI,8.49,False,2026-08-02 07:01:34
TXN_0018975,M0201,CUST_001085,1462.39,INR,SUCCESS,DEBIT_CARD,32.17,False,2026-07-16 21:10:28
TXN_0018976,M0201,CUST_003254,1717.9,INR,SUCCESS,UPI,25.77,False,2026-06-20 20:52:51
TXN_0018977,M0201,CUST_001942,1423.03,INR,SUCCESS,CREDIT_CARD,31.31,False,2026-07-31 19:18:09
TXN_0018978,M0201,CUST_012722,1417.36,INR,SUCCESS,UPI,21.26,False,2026-07-02 06:37:35
TXN_0018979,M0201,CUST_000012,769.13,INR,SUCCESS,DEBIT_CARD,16.92,False,2026-06-23 06:23:51
TXN_0018980,M0201,CUST_001085,1003.42,INR,SUCCESS,CREDIT_CARD,22.08,False,2026-08-15 07:03:14
TXN_0018981,M0201,CUST_002043,653.02,INR,SUCCESS,NET_BANKING,14.37,False,2026-08-22 13:55:22
TXN_0018982,M0201,CUST_003254,872.76,INR,SUCCESS,CREDIT_CARD,19.2,False,2026-07-18 22:00:17
TXN_0018983,M0201,CUST_001407,908.38,INR,SUCCESS,CREDIT_CARD,19.98,False,2026-07-28 15:22:23
TXN_0018984,M0201,CUST_007068,497.21,INR,SUCCESS,CREDIT_CARD,10.94,False,2026-07-15 12:01:48
TXN_0018985,M0201,CUST_005345,984.16,INR,SUCCESS,DEBIT_CARD,21.65,False,2026-08-03 15:36:13
TXN_0018986,M0201,CUST_006405,730.29,INR,SUCCESS,UPI,10.95,False,2026-08-20 04:08:16
TXN_0018987,M0201,CUST_003254,1044.9,INR,SUCCESS,CREDIT_CARD,22.99,False,2026-08-13 04:23:10
TXN_0018988,M0201,CUST_000012,834.25,INR,SUCCESS,DEBIT_CARD,18.35,False,2026-07-02 14:42:20
TXN_0018989,M0201,CUST_001465,1083.78,INR,SUCCESS,UPI,16.26,False,2026-07-31 11:32:34
TXN_0018990,M0201,CUST_012722,1269.43,INR,SUCCESS,UPI,19.04,False,2026-07-12 11:46:01
TXN_0018991,M0201,CUST_013323,527.58,INR,SUCCESS,UPI,7.91,False,2026-08-21 04:43:24
TXN_0018992,M0201,CUST_007204,803.11,INR,SUCCESS,DEBIT_CARD,17.67,False,2026-08-21 20:34:18
TXN_0018993,M0201,CUST_003673,692.79,INR,SUCCESS,UPI,10.39,False,2026-07-05 22:47:05
TXN_0018994,M0201,CUST_004349,1575.87,INR,SUCCESS,UPI,23.64,False,2026-07-13 15:52:32
TXN_0018995,M0201,CUST_005494,1990.86,INR,SUCCESS,UPI,29.86,False,2026-06-04 13:46:22
TXN_0018996,M0201,CUST_003254,945.21,INR,SUCCESS,UPI,14.18,False,2026-06-20 06:30:41
TXN_0018997,M0201,CUST_007349,1112.48,INR,SUCCESS,UPI,16.69,False,2026-07-01 19:53:57
TXN_0018998,M0201,CUST_004349,477.72,INR,SUCCESS,NET_BANKING,10.51,False,2026-06-17 01:40:48
TXN_0018999,M0201,CUST_012722,1062.85,INR,SUCCESS,UPI,15.94,False,2026-06-11 16:15:48
TXN_0019000,M0201,CUST_004349,825.41,INR,FAILED,CREDIT_CARD,18.16,False,2026-06-06 14:49:19
TXN_0019001,M0201,CUST_007204,1709.01,INR,FAILED,DEBIT_CARD,37.6,False,2026-07-17 04:33:46
TXN_0019002,M0201,CUST_001085,837.11,INR,SUCCESS,WALLET,18.42,False,2026-06-16 14:03:29
TXN_0019003,M0201,CUST_013013,641.01,INR,SUCCESS,CREDIT_CARD,14.1,False,2026-06-23 13:59:26
TXN_0019004,M0201,CUST_001942,506.77,INR,SUCCESS,WALLET,11.15,False,2026-06-29 23:23:35
TXN_0019005,M0201,CUST_000012,1006.06,INR,SUCCESS,UPI,15.09,False,2026-07-24 01:07:29
TXN_0019006,M0201,CUST_002043,726.16,INR,SUCCESS,DEBIT_CARD,15.98,False,2026-08-09 23:57:35
TXN_0019007,M0202,CUST_002948,3840.2,INR,SUCCESS,UPI,57.6,False,2026-07-08 10:18:57
TXN_0019008,M0202,CUST_002648,5315.6,INR,SUCCESS,CREDIT_CARD,116.94,False,2026-06-10 06:23:35
TXN_0019009,M0202,CUST_005321,4819.35,INR,SUCCESS,DEBIT_CARD,106.03,False,2026-06-18 11:50:40
TXN_0019010,M0202,CUST_008018,9310.84,INR,SUCCESS,UPI,139.66,False,2026-06-21 07:26:38
TXN_0019011,M0202,CUST_009686,2719.52,INR,SUCCESS,NET_BANKING,59.83,False,2026-07-28 01:47:50
TXN_0019012,M0202,CUST_002948,5420.07,INR,SUCCESS,UPI,81.3,False,2026-05-29 19:49:37
TXN_0019013,M0202,CUST_002648,5623.18,INR,SUCCESS,CREDIT_CARD,123.71,False,2026-07-11 01:49:07
TXN_0019014,M0202,CUST_000645,4791.79,INR,SUCCESS,NET_BANKING,105.42,False,2026-06-08 21:33:24
TXN_0019015,M0202,CUST_005354,3697.05,INR,SUCCESS,UPI,55.46,False,2026-08-11 11:51:24
TXN_0019016,M0202,CUST_000645,3106.93,INR,SUCCESS,CREDIT_CARD,68.35,False,2026-06-27 12:19:50
TXN_0019017,M0202,CUST_005321,4149.05,INR,SUCCESS,UPI,62.24,False,2026-06-03 21:04:03
TXN_0019018,M0202,CUST_005354,1890.18,INR,SUCCESS,UPI,28.35,False,2026-06-23 08:33:01
TXN_0019019,M0202,CUST_006207,2788.43,INR,SUCCESS,UPI,41.83,False,2026-08-19 16:25:28
TXN_0019020,M0202,CUST_013113,2725.26,INR,SUCCESS,NET_BANKING,59.96,False,2026-08-25 22:11:39
TXN_0019021,M0202,CUST_007899,5301.04,INR,SUCCESS,UPI,79.52,False,2026-07-05 05:46:20
TXN_0019022,M0202,CUST_013113,5599.4,INR,SUCCESS,UPI,83.99,False,2026-08-24 21:44:40
TXN_0019023,M0203,CUST_003687,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-06-18 11:18:17
TXN_0019024,M0203,CUST_003687,50.0,INR,SUCCESS,UPI,0.75,False,2026-06-18 12:07:11
TXN_0019025,M0203,CUST_004439,53.41,INR,REFUNDED,CREDIT_CARD,1.18,False,2026-07-06 07:55:23
TXN_0019026,M0203,CUST_000434,50.0,INR,REFUNDED,CREDIT_CARD,1.1,True,2026-07-27 10:15:12
TXN_0019027,M0203,CUST_005509,70.95,INR,REFUNDED,NET_BANKING,1.56,False,2026-06-09 17:26:27
TXN_0019028,M0203,CUST_001657,50.0,INR,REFUNDED,UPI,0.75,False,2026-08-10 19:52:23
TXN_0019029,M0203,CUST_007546,50.0,INR,SUCCESS,DEBIT_CARD,1.1,True,2026-07-04 14:04:51
TXN_0019030,M0203,CUST_011485,50.0,INR,SUCCESS,CREDIT_CARD,1.1,False,2026-06-24 11:20:36
TXN_0019031,M0203,CUST_004439,50.0,INR,REFUNDED,DEBIT_CARD,1.1,False,2026-08-14 12:21:29
TXN_0019032,M0203,CUST_013924,62.37,INR,SUCCESS,CREDIT_CARD,1.37,False,2026-07-31 10:38:18
TXN_0019033,M0203,CUST_002988,50.0,INR,SUCCESS,UPI,0.75,False,2026-07-05 00:10:29
TXN_0019034,M0203,CUST_005139,74.2,INR,FAILED,UPI,1.11,False,2026-07-11 15:49:30
TXN_0019035,M0203,CUST_003590,50.0,INR,SUCCESS,DEBIT_CARD,1.1,False,2026-06-04 10:07:40
TXN_0019036,M0203,CUST_003590,50.0,INR,SUCCESS,NET_BANKING,1.1,False,2026-08-08 03:26:34
